1,2,3,4,5
-1.2413270582824898,0.8465429322580461,-0.6277194243187675,1.5398944141883437,0.7273234346706348
-1.2105073915024305,0.7307282718845758,-0.6389088548797968,1.4654603899793246,0.7460685094595664
-1.2288359687852244,0.8917435696875178,-0.7321585468648925,1.437665473102455,0.8315454742551641
-1.3056727495913576,0.9194837754551669,-0.8212480523948772,1.5231829766742695,0.8896753531218048
-1.212228503302915,0.9551815808925458,-0.9315252557936112,1.460790506616404,0.9729857947369877
-1.2170187527646867,0.9461638502801499,-0.9753564281013789,1.4624085579127293,0.9661208902041081
-1.195859633520339,0.9655489799881118,-0.9024044732270323,1.451605503790403,0.9054777726358134
-1.2497669147786863,0.9102546927860884,-0.8611354155576859,1.487021082672714,0.8915802364778993
-1.2280807911734473,0.9346205500327591,-0.8623721124234858,1.4928449297416329,0.8734343711788046
-1.236917693369096,0.9497874957396502,-0.9100949610945953,1.472527183088944,0.9625854080572634
-1.23686579265315,0.9161185139444293,-0.8596150710492767,1.4889086503847713,0.8677937571335111
-1.236399643792665,0.9338267518005919,-0.8356211809243089,1.4752286551704723,0.8516959365808814
-1.2176826922436386,0.9143085638768882,-0.8324889314073308,1.4838836038642462,0.8760592608517288
-1.1255941752704297,1.1255463144158524,-1.0939354730799846,1.2643743764039772,0.9671430914764128
-1.161017020550651,1.1731824439859613,-1.217203802999039,1.24558774751249,1.0360716889710446
-1.1298025789088673,1.1544131253415975,-1.1985632244720459,1.3061929258079688,0.9840402579410112
-1.1181244762984404,1.0949153001585217,-1.0136670976977256,1.2693839166703398,0.8194174645758288
-1.092072394351574,1.2229011213572083,-1.232350557007056,1.0610113386495306,1.1879886435123206
-1.1289554790334022,1.2072305628225108,-1.2929485983886593,1.1203639781686174,1.062837758237379
-1.0270353341613878,1.1852082531752925,-1.2486664066198376,0.9627985076897898,1.0577469856086508
-0.9686370277669091,1.1247378439610245,-1.0200300992520632,1.000847184421363,0.8385321117931329
-1.0441931876895811,1.1812715129535387,-1.1272768282455206,1.1135679996949155,0.9481764946747161
-1.034344878587962,1.1671006007001876,-1.1012375994728716,1.0746919178196566,0.8476676813755093
-1.011100618172574,1.1108560456905623,-0.9238676504788674,1.139025547181831,0.7783221142106376
-1.021632988673875,1.2860419108673418,-1.2444509763251648,0.9899345291756324,1.0348129660674956
-1.0856135889455079,1.2343118926410235,-1.178828609204944,1.0860283195890583,1.0008706431620584
-1.0543938830262465,1.2694332405240862,-1.1794458873579488,1.0505880946544994,0.9504391936987513
-1.0531931613118493,1.2633249571752403,-1.151637561912736,1.0275097128432973,0.9312852159303965
-0.9697422111118307,1.3454948415011074,-1.3357785471375865,0.8697150458878189,1.0389673441338478
-1.0072057465119413,1.2311945137772613,-1.1616280150119143,1.1013726627713407,0.9709036215112193
-1.0264069951641488,1.221346549200161,-1.186047193379073,1.1090943176137293,0.8793419010404053
-1.0493520688815139,1.246589368391869,-1.2210087183069736,1.0038549768668115,1.0080093022662213
-0.7026855288656499,1.331191348056456,-1.2881817986853346,-1.0,0.7279311154614276
-0.7004234460558335,1.2982605222534698,-1.249990529888296,-1.0,0.7242522701903601
-0.6991719301118003,1.2821997419357831,-1.2755874813294723,-1.0,0.7465900253900289
-0.762897242761651,1.2556392354481927,-1.2833158906513873,-1.0,0.7646540170377379
-0.8092029558849531,1.1923024470708166,-1.2318289520434718,-1.0,0.7638046092813848
-0.7973763308880896,1.240654901022312,-1.274087146143386,-1.0,0.7721609823931586
-0.8000517462984104,1.1790887393304739,-1.0788708348731764,0.6920701445062348,0.7475182695001379
-0.9687593011116782,1.0943740153787103,-0.9548184936082333,0.8756059763339455,0.748244675297971
-0.9497329327694539,1.028555158220353,-0.9413413797687561,0.9097217228054987,0.7823973479170324
-0.9454502605935025,1.0596856770924523,-0.9376417355635559,0.9470485068331432,0.7540400184374239
-0.9061067694123754,1.1185158365297847,-1.10381801261227,0.8597760503002273,0.8281216167613608
-0.909646709552279,1.084745787875095,-0.974608990836292,0.904971736193469,0.7424149825734
-1.068740992351138,1.0459942809777296,-0.917345258851575,1.104073660146207,0.7570185388491173
-1.0232874728046,1.049919321826291,-0.9555257823067579,1.0226020539982925,0.814621791113707
-0.984884271436464,1.0271163752644568,-0.9216960541003092,0.972034944018657,0.7684566508436023
-0.9591463576001737,1.0389991652317958,-0.9751813850043876,0.9183601408470633,0.8273036268929764
-0.985127601656781,1.0385647110624012,-0.9697754587865082,0.9166684180803211,0.8152728324556142
-1.089443402292399,1.000619388234759,-0.8469336254929201,1.124547915318142,0.7511499716408369
